,游戏名称,评分,类别,语言,热度,最后更新时间,游戏版本,资费,开发商,支持系统,评论数,喜欢数,开发游戏个数,isdata,score,Chinese,English,Japanese,Korean,heat,year,month,day,pay,system,containGames,gameversion
555,艾露西亚,,角色扮演,"英文, 韩文",40℃,2012/2/15,1.2.3,完全免费,GAMEVIL,2.0以上,940,130,22,0,0,0,1,0,1,40,4,58,1781,1,2,0,1 
556,登山赛车,5.6,益智休闲,中文,39℃,2016/9/20,1.30.7,道具收费,北京唯我乐园信息技术有限公司,2.2以上,760,126,2,0,0,1,0,0,0,39,0,3,102,0,2.2,0,1 
557,3D像素射击(含数据包),7.4,射击游戏,中文,39℃,2016/9/10,11.0.0,完全免费,RiliSoft ltd,4.0.3以上,5099,1763,1,1,0,1,0,0,0,39,0,3,112,1,4.03,0,11
558,猎鹿人2016,7.8,射击游戏,"英文, 中文",39℃,2016/9/9,2.3.1,完全免费,Glu,3.0以上,3408,495,38,0,1,1,1,0,0,39,0,3,113,1,3,0,2 
559,滑雪大冒险,5,益智休闲,中文,39℃,2016/9/9,2.3.2,道具收费,游道易,2.3以上,514,100,4,0,0,1,0,0,0,39,0,3,113,0,2.3,0,2 
560,愤怒的小鸟2(含数据包),8.4,益智休闲,英文,39℃,2016/9/9,2.9.0,道具收费,Rovio,4.1以上,6154,352,17,1,1,0,1,0,0,39,0,3,113,0,4.1,0,2 
561,我爱钓鱼精简版,,益智休闲,英文,39℃,2016/8/25,7,完全免费,Rocking Pocket Games,3.0以上,413,39,1,0,0,0,1,0,0,39,0,4,128,1,3,1,7
562,星际穿越,7.3,模拟经营,中文,39℃,2016/8/22,1.2.3,完全免费,Paramount Digital Entertainment,4.0以上,1121,1414,2,0,0,1,0,0,0,39,0,4,131,1,4,0,1 
563,城市岛屿,5.3,模拟经营,英文,39℃,2016/7/29,2.22.8,完全免费,More2create,2.3以上,505,114,1,0,0,0,1,0,0,39,0,5,155,1,2.3,0,2 
564,暗黑守护者,,动作游戏,英文,39℃,2016/5/20,1.1,完全免费,,2.3以上,387,199,0,0,0,0,1,0,0,39,0,7,225,1,2.3,0,1 
565,3D巴士停车,5.3,益智休闲,英文,39℃,2016/5/6,1.8.1,完全免费,riv3r,4.0以上,392,35,1,0,0,0,1,0,0,39,0,7,239,1,4,0,1 
566,死亡战车,7.5,竞速游戏,英文,39℃,2016/2/29,1.0.29,完全免费,Not Doppler,2.2以上,799,84,1,0,1,0,1,0,0,39,0,10,306,1,2.2,0,1 
567,Ben10终极英雄:Xenodrome中文破解版,5.4,角色扮演,中文,39℃,2016/1/12,1.2.7,完全免费,TurnOut Ventures Ltd,2.3以上,807,380,1,0,0,1,0,0,0,39,0,11,354,1,2.3,0,1 
568,破门而入(含数据包),8.5,策略塔防,英文,39℃,2015/12/18,1.0.57,完全免费,KillHouse Games,4.0.3以上,5655,4211,1,1,1,0,1,0,0,39,1,12,379,1,4.03,1,1 
569,王国保卫战:起源(含数据包),9.3,策略塔防,英文,39℃,2015/10/12,1.5.2,完全免费,Ironhide Game,4.0以上,6171,3939,3,1,1,0,1,0,0,39,1,14,446,1,4,0,1 
570,浴火银河2汉化解锁版(含数据包),8.1,射击游戏,"英文, 中文",39℃,2014/7/14,2.0.2,完全免费,FISHLABS Entertainment GmbH,3.1以上,5479,4995,4,1,1,1,1,0,0,39,2,29,901,1,3.1,0,2 
571,猫咪后院汉化版,5.7,养成游戏,中文,39℃,2015/6/18,1.3.0,完全免费,HitPoint Inc.,2.3以上,997,597,1,0,0,1,0,0,0,39,1,18,562,1,2.3,0,1 
572,舞剑驭龙者,5.3,角色扮演,中文,39℃,2015/5/6,1.6.12,完全免费,,4.0.3以上,494,193,0,0,0,1,0,0,0,39,1,19,605,1,4.03,0,1 
573,吓人恶作剧汉化版,,益智休闲,中文,39℃,2015/4/28,1.13,完全免费,Freedom Recyle,1.6以上,561,45,1,0,0,1,0,0,0,39,1,20,613,1,1.6,0,1 
574,愤怒的小鸟思黛拉,7.9,益智休闲,"英文, 中文",39℃,2015/4/24,1.1.5,完全免费,Rovio,4.0以上,857,190,17,0,1,1,1,0,0,39,1,20,617,1,4,0,1 
575,天天风之旅,7.9,益智休闲,中文,39℃,2015/3/19,1.1.9.321,完全免费,腾讯,2.2以上,706,102,9,0,1,1,0,0,0,39,1,21,653,1,2.2,0,1 
576,迷你英雄2:僵尸(含数据包),7.9,射击游戏,英文,39℃,2015/2/15,2.1.3,完全免费,Triniti Interactive Ltd.,2.3.3以上,1996,1247,6,1,1,0,1,0,0,39,1,22,685,1,2.33,0,2 
577,火柴人狙击3,5,射击游戏,英文,39℃,2015/2/11,1.0.7,完全免费,DPFLASHES STUDIOS,2.2以上,502,256,1,0,0,0,1,0,0,39,1,22,689,1,2.2,0,1 
578,开罗拉面店汉化版,5.7,模拟经营,中文,39℃,2015/1/22,1.0.0,完全免费,Kairosoft,4.0以上,685,483,8,0,0,1,0,0,0,39,1,23,709,1,4,0,1 
579,战斗之心:传承汉化版(含数据包),8.4,角色扮演,中文,39℃,2014/11/5,1.2.2,完全免费,Mika Mobile,4.1以上,6756,6440,3,1,1,1,0,0,0,39,2,25,787,1,4.1,0,1 
580,跳楼英雄,7.5,益智休闲,英文,39℃,2014/12/1,2.9.1,完全免费,Secret Exit Ltd.,2.2以上,1034,148,1,0,1,0,1,0,0,39,2,24,761,1,2.2,0,2 
581,消灭星星（官方正版）,5.1,益智休闲,中文,39℃,2014/7/15,3,道具收费,北京百度移讯科技有限公司,1.6以上,487,107,1,0,0,1,0,0,0,39,2,29,900,0,1.6,0,3
582,死亡绝境(含数据包),7.9,动作游戏,英文,39℃,2013/1/14,2.1.2,完全免费,Glu,2.1以上,868,488,38,1,1,0,1,0,0,39,3,47,1447,1,2.1,0,2 
583,恐龙快打,7.3,角色扮演,中文,39℃,2014/8/26,4,完全免费,,2.1以上,836,49,0,0,0,1,0,0,0,39,2,28,858,1,2.1,0,4
584,幽浮:未知敌人免验证版(含数据包),8.9,策略塔防,英文,39℃,2014/8/25,1.1.0,完全免费,2K Games,2.3以上,6154,2453,9,1,1,0,1,0,0,39,2,28,859,1,2.3,1,1 
585,轨道建设,,益智休闲,英文,39℃,2014/8/17,1.55,完全免费,CrossConstruct,2.3以上,578,89,1,0,0,0,1,0,0,39,2,28,867,1,2.3,0,1 
586,幕府将军的头骨直装版,8.7,策略塔防,中文,39℃,2014/6/12,1,完全免费,"17-BIT, Inc",2.3.3以上,3842,763,1,0,1,1,0,0,0,39,2,30,933,1,2.33,0,1
587,威力扫荡,5.1,动作游戏,英文,39℃,2014/1/24,1.1.5,完全免费,Retrobomb,2.2以上,707,76,1,0,0,0,1,0,0,39,2,35,1072,1,2.2,0,1 
588,背刺市场版(含数据包),8,角色扮演,英文,39℃,2013/12/7,1.2.6,完全免费,Gameloft,2.1以上,5680,1888,32,1,1,0,1,0,0,39,3,36,1120,1,2.1,0,1 
589,自由越野摩托车汉化版(含数据包),4.9,体育运动,中文,39℃,2011/6/17,1.04,完全免费,Xlab Technologies Lt,1.6以上,553,68,3,1,0,1,0,0,0,39,5,66,2024,1,1.6,0,1 
590,一起跳舞吧(含数据包),,音乐游戏,韩文,39℃,2013/12/6,1.2.8,完全免费,"WeMade Entertainment CO., LTD",2.2以上,932,132,2,1,0,0,0,0,1,39,3,36,1121,1,2.2,0,1 
591,美国队长:自由哨兵,5.1,动作游戏,英文,39℃,2013/12/6,1.0.2,完全免费,Marvel,2.1以上,663,410,1,0,0,0,1,0,0,39,3,36,1121,1,2.1,0,1 
592,猎鹿人重装上阵(含数据包),4.7,射击游戏,英文,39℃,2013/12/5,3.8.2,完全免费,Glu,2.1以上,940,134,38,1,0,0,1,0,0,39,3,36,1122,1,2.1,0,3 
593,都市赛车5(含数据包),5.6,竞速游戏,中文,39℃,2013/12/5,1.2.5,完全免费,Gameloft,1.5以上,728,113,32,1,0,1,0,0,0,39,3,36,1122,1,1.5,0,1 
594,飞机世界,4.7,飞行游戏,英文,39℃,2013/6/8,1.2.2,完全免费,,2.3.3以上,737,73,0,0,0,0,1,0,0,39,3,42,1302,1,2.33,0,1 
595,职业杀手(含数据包),4.8,射击游戏,英文,39℃,2013/4/1,1.6.0,完全免费,Glu,2.0以上,582,122,38,1,0,0,1,0,0,39,3,44,1370,1,2,0,1 
596,喵星忍者,,动作游戏,中文,39℃,2013/2/6,1.08,完全免费,mountain lion,2.1以上,573,39,1,0,0,1,0,0,0,39,3,46,1424,1,2.1,0,1 
597,横扫僵尸,,射击游戏,英文,39℃,2012/10/15,1.5,完全免费,SimpleGamesStudio,2.1以上,510,18,1,0,0,0,1,0,0,39,4,50,1538,1,2.1,1,1 
598,雷霆赛车2完整版,5.1,竞速游戏,英文,39℃,2012/10/1,1.0.0,完全免费,Polarbit,1.5以上,1111,37,6,0,0,0,1,0,0,39,4,50,1552,1,1.5,0,1 
599,会说话的河马,,益智休闲,英文,39℃,2012/9/18,1.2.6,完全免费,Outfit7,1.5以上,473,23,1,0,0,0,1,0,0,39,4,51,1565,1,1.5,0,1 
600,枪火兄弟连中文版(含数据包),5.1,射击游戏,中文,39℃,2012/9/4,3.1.4,完全免费,Glu,2.0以上,1015,180,38,1,0,1,0,0,0,39,4,51,1579,1,2,0,3 
601,玛雅的祖玛,,益智休闲,英文,39℃,2012/7/25,1.6,完全免费,adams02113,1.6以上,460,28,1,0,0,0,1,0,0,39,4,53,1620,1,1.6,0,1 
602,水管迷宫2,7.5,益智休闲,英文,39℃,2012/6/23,1,完全免费,Best Apps House Ltd.,2.0.1以上,594,35,1,0,1,0,1,0,0,39,4,54,1652,1,2.01,0,1
603,办公室发泄完整版,,益智休闲,英文,39℃,2012/6/21,1.6.09,完全免费,Fluik,2.1以上,517,10,2,0,0,0,1,0,0,39,4,54,1654,1,2.1,0,1 
604,乐器之家,5.1,音乐游戏,英文,39℃,2012/3/7,6.0.7,完全免费,Christopher Souvey,2.1以上,377,51,1,0,0,0,1,0,0,39,4,57,1760,1,2.1,0,6 
605,特审组之养育之恩完整版(含数据包),7.4,冒险解谜,中文,39℃,2012/2/9,1.0.0,完全免费,G5,2.1以上,988,355,13,1,0,1,0,0,0,39,4,58,1787,1,2.1,0,1 
606,星际闪电战(含数据包),4.8,射击游戏,英文,39℃,2011/9/16,1.1.2,完全免费,Glu,2.0以上,581,59,38,1,0,0,1,0,0,39,5,63,1933,1,2,0,1 
607,魔灵召唤:天空之役,8,角色扮演,中文,38℃,2016/9/29,3.0.9,完全免费,Com2uS,3.0以上,1209,665,21,0,1,1,0,0,0,38,0,3,93,1,3,0,3 
608,儿童拼图,,益智休闲,中文,38℃,2016/9/26,2.9.21,完全免费,Yodesoft,2.3.3以上,242,27,1,0,0,1,0,0,0,38,0,3,96,1,2.33,0,2 
609,愤怒的小鸟史诗大战(含数据包),8.2,角色扮演,中文,38℃,2016/9/22,1.5.2,完全免费,Rovio,2.3.3以上,4149,532,17,1,1,1,0,0,0,38,0,3,100,1,2.33,0,1 
610,无限循环,5.6,益智休闲,中文,38℃,2016/9/21,4.96,完全免费,Balys Valentukevicius,4.0.3以上,1069,464,1,0,0,1,0,0,0,38,0,3,101,1,4.03,0,4 
611,永不孤单(含数据包),7.3,冒险解谜,"英文, 中文, 韩文, 日文",38℃,2016/9/20,1.0.0,完全免费,Upper One Games,2.3以上,2291,3985,1,1,0,1,1,1,1,38,0,3,102,1,2.3,1,1 
612,被尘封的故事,8.3,角色扮演,中文,38℃,2016/9/12,10.6.3,道具收费,乐动卓越,2.3以上,7670,2332,1,0,1,1,0,0,0,38,0,3,110,0,2.3,0,10
613,命运之谜2汉化版(含数据包),5.9,角色扮演,"英文, 中文",38℃,2016/8/27,1.001,完全免费,Dotomchi Games,2.3.3以上,180,660,2,1,0,1,1,0,0,38,0,4,126,1,2.33,1,1 
614,战龟(含数据包),6,射击游戏,英文,38℃,2016/8/17,1.00.09.2,完全免费,Foursaken Media,4.0.3以上,768,1827,3,1,0,0,1,0,0,38,0,4,136,1,4.03,0,1 
615,混沌之戒3(含数据包),8.6,角色扮演,英文,38℃,2016/8/5,1.1.1,完全免费,SQEX,4.0以上,9685,6133,18,1,1,0,1,0,0,38,0,4,148,1,4,0,1 
616,泡泡龙,,益智休闲,中文,38℃,2016/7/29,4.2,完全免费,Go App,2.3以上,216,27,1,0,0,1,0,0,0,38,0,5,155,1,2.3,0,4 
617,疯狂漂移,,竞速游戏,英文,38℃,2016/7/7,1.71,完全免费,Ratrod,4.0以上,467,36,4,0,0,0,1,0,0,38,0,5,177,1,4,0,1 
618,钻石之星,,益智休闲,英文,38℃,2016/6/16,3.4,完全免费,ITREEGAMER,4.1以上,217,22,1,0,0,0,1,0,0,38,0,6,198,1,4.1,0,3 
619,时空之轮(含数据包),7.6,角色扮演,中文,38℃,2016/3/7,1.0.6,完全免费,SQEX,2.2以上,1007,467,18,1,1,1,0,0,0,38,0,9,299,1,2.2,0,1 
620,灵魂能力(含数据包),6,格斗游戏,英文,38℃,2016/1/22,1.0.15,完全免费,南梦宫NAMCO,2.3.3以上,2188,529,4,1,0,0,1,0,0,38,0,11,344,1,2.33,0,1 
621,巨型迷宫完整版,5,冒险解谜,英文,38℃,2016/1/19,1.04,完全免费,Rexet Studio,2.3以上,400,361,1,0,0,0,1,0,0,38,0,11,347,1,2.3,0,1 
622,密室逃脱3(含数据包),4.9,冒险解谜,中文,38℃,2016/1/11,1.3.1,完全免费,Gameday Inc.,3.0以上,2333,705,2,1,0,1,0,0,0,38,0,11,355,1,3,0,1 
623,收割者之剑客传奇,7.8,角色扮演,英文,38℃,2015/12/3,1.4.13,完全免费,Hexage,4.0以上,1257,948,2,0,1,0,1,0,0,38,1,12,394,1,4,0,1 
624,纸境(含数据包),7.9,冒险解谜,中文,38℃,2015/11/16,1.12.0,完全免费,Nyamyam,4.4以上,4406,6290,1,1,1,1,0,0,0,38,1,13,411,1,4.4,0,1 
625,虚空之虫完整版(含数据包),8.2,益智休闲,中文,38℃,2015/10/16,2.4,完全免费,BeautiFun Games,2.3以上,4708,1480,1,1,1,1,0,0,0,38,1,14,442,1,2.3,1,2 
626,会说话的纳豆,,益智休闲,英文,38℃,2015/9/15,1.1.6,完全免费,Cotton Interactive,2.1以上,222,24,1,0,0,0,1,0,0,38,1,15,473,1,2.1,0,1 
627,最终幻想4:月之归还汉化版(含数据包),7.8,角色扮演,"英文, 中文, 日文",38℃,2014/5/5,1.0.3,完全免费,,2.3以上,1871,1073,0,1,1,1,1,1,0,38,2,31,971,1,2.3,0,1 
628,火线指令:战柏林修改版(含数据包),6,射击游戏,中文,38℃,2015/6/15,1.1.0,完全免费,Glu,3.0以上,1978,715,38,1,0,1,0,0,0,38,1,18,565,1,3,0,1 
629,疼痛之旅,,冒险解谜,英文,38℃,2015/6/12,1.0.8,完全免费,Chillingo,2.3.3以上,298,38,10,0,0,0,1,0,0,38,1,18,568,1,2.33,0,1 
630,雷霆战机,7.9,飞行游戏,"英文, 中文",38℃,2015/3/20,1.00.110,完全免费,腾讯,2.2以上,662,98,9,0,1,1,1,0,0,38,1,21,652,1,2.2,0,1 
631,鳄鱼小顽皮爱洗澡2,4.6,益智休闲,中文,38℃,2014/12/3,2.7.0,道具收费,触控科技,2.3.3以上,453,192,9,0,0,1,0,0,0,38,2,24,759,0,2.33,0,2 
632,被诅咒的心完整版(含数据包),6,益智休闲,中文,38℃,2014/11/17,1.5,完全免费,G5,2.3以上,851,622,13,1,0,1,0,0,0,38,2,25,775,1,2.3,0,1 
633,小红帽穿越记修改版,7.7,角色扮演,"中文, 韩文",38℃,2013/8/21,1.0.4,完全免费,Com2uS,2.1以上,1435,591,21,0,1,1,0,0,1,38,3,40,1228,1,2.1,0,1 
634,暗影之枪中文版,8.1,射击游戏,中文,38℃,2014/6/30,3.0.3,道具收费,优美缔软件（上海）有限公司,2.0.1以上,3960,586,1,0,1,1,0,0,0,38,2,30,915,0,2.01,0,3 
635,塔楼逃生,7.9,动作游戏,中文,38℃,2014/5/9,1.3.2,完全免费,The Game Bakers,2.2以上,848,135,1,0,1,1,0,0,0,38,2,31,967,1,2.2,0,1 
636,愤怒的小鱼高清版,,益智休闲,中文,38℃,2013/11/27,2.0.16,免费试玩,深圳易图通科技有限公司,2.1以上,478,53,1,0,0,1,0,0,0,38,3,37,1130,0,2.1,0,2 
637,象棋大师,4.9,棋牌游戏,中文,38℃,2014/4/14,3.1,完全免费,MyDreamFactory,2.2以上,174,49,1,0,0,1,0,0,0,38,2,32,992,1,2.2,0,3 
638,数独加强版,5.6,益智休闲,英文,38℃,2013/12/11,1.1.8,完全免费,NRSM,2.2以上,231,74,1,0,0,0,1,0,0,38,3,36,1116,1,2.2,0,1 
639,狂野飙车-喷射联想定制版(含数据包),5.1,竞速游戏,中文,38℃,2013/12/7,1.1.0,完全免费,Gameloft,2.1以上,1277,244,32,1,0,1,0,0,0,38,3,36,1120,1,2.1,0,1 
640,墨鬼Tegra版(含数据包),5.1,动作游戏,英文,38℃,2013/12/6,1,完全免费,ACQUIRE corporation,4.0以上,604,352,1,1,0,0,1,0,0,38,3,36,1121,1,4,0,1
641,超音速隧道高清版,,竞速游戏,英文,38℃,2013/9/25,1.1.6,完全免费,Kuuasema,2.1以上,389,40,1,0,0,0,1,0,0,38,3,39,1193,1,2.1,0,1 
642,炙热之魂:加速进化(含数据包),7.6,角色扮演,英文,38℃,2013/7/9,1.5,完全免费,HyperDevbox Studio,2.2以上,829,612,1,1,1,0,1,0,0,38,3,41,1271,1,2.2,0,1 
643,急速飙车2,4.8,竞速游戏,英文,38℃,2013/1/8,1.1.4,完全免费,OoO studio,2.2以上,323,2,2,0,0,0,1,0,0,38,3,47,1453,1,2.2,0,1 
644,灵魂救星2汉化版,7.9,角色扮演,中文,38℃,2012/8/3,1.0.1,完全免费,,2.2以上,1125,1129,0,0,1,1,0,0,0,38,4,52,1611,1,2.2,0,1 
645,剑圣:复仇君主(含数据包),8,动作游戏,英文,38℃,2012/11/15,2.3,完全免费,,2.2以上,4090,199,0,1,1,0,1,0,0,38,4,49,1507,1,2.2,0,2 
646,烧绳子官方中文完整版,,益智休闲,英文,38℃,2012/10/27,1.2.22,完全免费,Big Blue Bubble,1.6以上,193,30,2,0,0,0,1,0,0,38,4,50,1526,1,1.6,0,1 
647,武士大战僵尸中文版(含数据包),7.2,动作游戏,中文,38℃,2012/9/4,1.2.6,完全免费,Glu,2.1以上,2220,65,38,1,0,1,0,0,0,38,4,51,1579,1,2.1,0,1 
648,口袋妖怪钻石,5.4,冒险解谜,中文,38℃,2012/8/28,1,完全免费,,2.3.3以上,667,231,0,0,0,1,0,0,0,38,4,52,1586,1,2.33,0,1
649,暴走！僵尸之城中文版,7.6,益智休闲,中文,38℃,2012/8/10,1.0.2,完全免费,Glu,2.1以上,881,55,38,0,1,1,0,0,0,38,4,52,1604,1,2.1,0,1 
650,枫叶冒险岛,7.6,冒险解谜,"英文, 韩文",38℃,2012/7/3,1.1.1,完全免费,NEXON,2.2以上,1262,131,2,0,1,0,1,0,1,38,4,53,1642,1,2.2,0,1 
651,武神:死亡地带,,动作游戏,英文,38℃,2012/5/20,1.0.3,完全免费,WIZ Communications Inc.,2.0.1以上,380,33,1,0,0,0,1,0,0,38,4,55,1686,1,2.01,0,1 
652,太鼓次郎(含数据包),7.6,音乐游戏,日文,38℃,2011/12/16,3,完全免费,,2.1以上,806,186,0,1,1,0,0,1,0,38,5,60,1842,1,2.1,0,3
653,虚拟家庭完整版,5.1,模拟经营,英文,38℃,2011/9/8,1.1,完全免费,"Last Day of Work, LLC",1.6以上,452,130,1,0,0,0,1,0,0,38,5,63,1941,1,1.6,0,1 
654,豪华俄罗斯方块,4.8,益智休闲,英文,38℃,2011/7/15,1.08,完全免费,,1.6以上,190,10,0,0,0,0,1,0,0,38,5,65,1996,1,1.6,0,1 
655,3D大海战,,策略塔防,英文,38℃,2011/5/24,1.0.3,完全免费,"Artificial Life, Inc.",2.0.1以上,170,36,1,0,0,0,1,0,0,38,5,67,2048,1,2.01,0,1 
656,天空的荣耀,5.3,飞行游戏,英文,38℃,2011/1/23,1.0.2,完全免费,,2.0以上,447,103,0,0,0,0,1,0,0,38,5,71,2169,1,2,0,1 
657,燃烧的轮胎,5,竞速游戏,英文,38℃,2010/10/21,2,完全免费,,2.0以上,147,5,0,0,0,0,1,0,0,38,6,74,2263,1,2,0,2
658,像素城市战争(含数据包),6.5,射击游戏,英文,37℃,2016/9/18,5.1.3,完全免费,,2.3.3以上,2256,1211,0,1,0,0,1,0,0,37,0,3,104,1,2.33,0,5 
659,高尔夫之星,7.9,体育运动,"中文, 韩文",37℃,2016/9/28,4.4.3,完全免费,Com2uS,2.3以上,1076,319,21,0,1,1,0,0,1,37,0,3,94,1,2.3,0,4 
660,诺亚之瓶,7.9,音乐游戏,中文,37℃,2016/9/26,2.11,完全免费,Free Music game,4.0以上,2925,2472,1,0,1,1,0,0,0,37,0,3,96,1,4,0,2 
661,Anipang拼图解密forKakao,,益智休闲,韩文,37℃,2016/9/20,1.3.46,完全免费,"SUNDAYTOZ, INC",2.3以上,454,42,1,0,0,0,0,0,1,37,0,3,102,1,2.3,0,1 
662,真实滑板,5.3,体育运动,英文,37℃,2016/8/29,1.4.4,完全免费,True Axis,2.3以上,933,283,1,0,0,0,1,0,0,37,0,4,124,1,2.3,0,1 
663,僵尸大战玩具,,策略塔防,英文,37℃,2016/8/5,1.01.00,完全免费,MANASTONE,3.0以上,880,96,1,0,0,0,1,0,0,37,0,4,148,1,3,0,1 
664,迷失之声(含数据包),8.2,冒险解谜,中文,37℃,2016/6/17,1.9.13,完全免费,,2.3.3以上,3584,5003,0,1,1,1,0,0,0,37,0,6,197,1,2.33,0,1 
665,修剪艺术,7.7,益智休闲,中文,37℃,2016/5/13,1.0.61,完全免费,Joel McDonald,2.3.3以上,2684,2047,1,0,1,1,0,0,0,37,0,7,232,1,2.33,0,1 
666,卡通战争,,策略塔防,"英文, 韩文",37℃,2016/4/9,1.1.2,完全免费,GAMEVIL,2.3以上,472,72,22,0,0,0,1,0,1,37,0,8,266,1,2.3,0,1 
667,回声探路,6.9,冒险解谜,中文,37℃,2016/3/23,1.3.2,完全免费,RAC7,2.3以上,1935,1212,1,0,0,1,0,0,0,37,0,9,283,1,2.3,0,1 
668,神奇绘图,5.4,冒险解谜,英文,37℃,2016/3/2,1.7.1,完全免费,isTom Games,3.0以上,351,927,1,0,0,0,1,0,0,37,0,9,304,1,3,1,1 
669,独轮车,7.9,益智休闲,英文,37℃,2015/12/10,1.44,完全免费,Simon Durcroquet,2.3以上,616,100,1,0,1,0,1,0,0,37,1,12,387,1,2.3,0,1 
670,神秘之剑,7.8,动作游戏,中文,37℃,2015/12/7,1.2.2,道具收费,北京雷霆万钧网络科技有限责任公司,2.3以上,2439,1306,1,0,1,1,0,0,0,37,1,12,390,0,2.3,0,1 
671,大海战2汉化版(含数据包),6.1,策略塔防,中文,37℃,2015/2/13,1.131,完全免费,Capital j Media LLC,2.3以上,2608,1383,1,1,0,1,0,0,0,37,1,22,687,1,2.3,0,1 
672,蘑菇大战,,策略塔防,英文,37℃,2015/11/24,2.4,完全免费,WestRiver,2.3以上,204,53,5,0,0,0,1,0,0,37,1,13,403,1,2.3,0,2 
673,伊莎贝尔(含数据包),5.8,角色扮演,英文,37℃,2013/12/7,3.3,完全免费,,2.0.1以上,806,1181,0,1,0,0,1,0,0,37,3,36,1120,1,2.01,0,3 
674,火柴人网球,5.1,体育运动,英文,37℃,2015/11/4,1.8,完全免费,Djinnworks e.U.,2.3以上,354,86,4,0,0,0,1,0,0,37,1,13,423,1,2.3,0,1 
675,火柴人篮球完整版,8,体育运动,英文,37℃,2014/7/28,1.2,完全免费,Djinnworks e.U.,2.2以上,810,326,4,0,1,0,1,0,0,37,2,29,887,1,2.2,0,1 
676,啪啪英雄,8,益智休闲,英文,37℃,2015/8/26,1.32,完全免费,,2.3.3以上,629,72,0,0,1,0,1,0,0,37,1,16,493,1,2.33,0,1 
677,愤怒的老奶奶2,,益智休闲,英文,37℃,2015/7/2,1.0.9,完全免费,Ace Viral,2.3以上,174,34,4,0,0,0,1,0,0,37,1,17,548,1,2.3,0,1 
678,纵横合体打飞机,5,飞行游戏,"英文, 日文",37℃,2015/5/29,1.00.01,完全免费,Capcom,4.0以上,2072,169,4,0,0,0,1,1,0,37,1,19,582,1,4,0,1 
679,玩具熊的五夜后宫3,5.5,冒险解谜,英文,37℃,2015/4/13,1.07,完全免费,Scottgames,2.3以上,1565,712,4,0,0,0,1,0,0,37,1,20,628,1,2.3,0,1 
680,寿司好友,5,模拟经营,中文,37℃,2015/1/21,1.5.5,完全免费,"FUN,COOL & ADDICTING GAMES",2.3.3以上,223,81,1,0,0,1,0,0,0,37,1,23,710,1,2.33,0,1 
681,会说话的情人,,益智休闲,中文,37℃,2014/10/13,3.0.0,道具收费,苏州天平先进数字科技有限公司,2.3.3以上,91,63,1,0,0,1,0,0,0,37,2,26,810,0,2.33,0,3 
682,X战警:逆转未来破解版,8.1,动作游戏,英文,37℃,2014/9/4,1,完全免费,Marvelous Games,4.0以上,3657,1155,1,0,1,0,1,0,0,37,2,27,849,1,4,1,1
683,南极大冒险,5.1,冒险解谜,英文,37℃,2014/8/1,2.1.2,完全免费,Supersolid,2.3以上,246,53,1,0,0,0,1,0,0,37,2,28,883,1,2.3,0,2 
684,大鼻子探险家完整版,7.9,益智休闲,英文,37℃,2014/6/11,1.0.790,完全免费,Paolo Tajè,2.3.3以上,617,76,1,0,1,0,1,0,0,37,2,30,934,1,2.33,0,1 
685,女巫重生汉化破解版,5.1,策略塔防,中文,37℃,2014/5/10,1.02,完全免费,Dotomchi Games,2.3以上,424,443,2,0,0,1,0,0,0,37,2,31,966,1,2.3,1,1 
686,决战海盗,4.8,策略塔防,英文,37℃,2014/5/4,1.1.50,完全免费,"Flashpoint Games, LLC",2.3以上,213,94,1,0,0,0,1,0,0,37,2,31,972,1,2.3,1,1 
687,坦克大战(含数据包),5.3,射击游戏,中文,37℃,2013/12/10,1.1.3g,完全免费,Gameloft,2.3以上,460,387,32,1,0,1,0,0,0,37,3,36,1117,1,2.3,0,1 
688,暴力战车(含数据包),5.3,射击游戏,英文,37℃,2013/12/6,3.0.0,完全免费,Glu,2.1以上,793,100,38,1,0,0,1,0,0,37,3,36,1121,1,2.1,0,3 
689,黑帮时代(含数据包),4.7,模拟经营,英文,37℃,2012/9/11,2.2.3,完全免费,Glu,2.1以上,564,166,38,1,0,0,1,0,0,37,4,51,1572,1,2.1,0,2 
690,3D越野赛车精简版,,竞速游戏,英文,37℃,2013/10/21,1.19,完全免费,Gray Fin Studios,2.2以上,194,8,1,0,0,0,1,0,0,37,3,38,1167,1,2.2,0,1 
691,天空之城,,模拟经营,中文,37℃,2013/7/12,3.08,完全免费,JCE,2.2以上,499,56,1,0,0,1,0,0,0,37,3,41,1268,1,2.2,0,3 
692,捣蛋派,8.1,益智休闲,英文,37℃,2013/2/7,1.0.5,完全免费,北京微科思微尔毕科技有限责任公司,2.2以上,3910,20,1,0,1,0,1,0,0,37,3,46,1423,1,2.2,0,1 
693,要塞围城,7.1,策略塔防,中文,37℃,2012/9/27,2.1,完全免费,第九城市,2.0以上,1051,116,2,0,0,1,0,0,0,37,4,51,1556,1,2,0,2 
694,美女格斗,,格斗游戏,英文,37℃,2012/7/17,1.1.3,完全免费,"PJS-Coding, S.L.",2.0以上,188,73,1,0,0,0,1,0,0,37,4,53,1628,1,2,0,1 
695,特种部队暴力街区中文版,,射击游戏,中文,37℃,2012/3/31,1,完全免费,,2.1以上,245,7,0,0,0,1,0,0,0,37,4,57,1736,1,2.1,0,1
